---
pid: 30136
cwd: "C:\Users\93rob\Documents\GitHub\Vamp"
command: "cd \"C:\\Users\\93rob\\Documents\\GitHub\\Vamp\" && npx --yes serve . -l 3456"
started_at: 2026-06-17T02:33:48.042Z
running_for_ms: 935009   
---
 INFO  Accepting connections at http://localhost:3456
 HTTP  6/16/2026 10:36:40 PM 127.0.0.1 GET /assets/images/npc_civilian.jpg
 HTTP  6/16/2026 10:36:40 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  6/16/2026 10:36:40 PM 127.0.0.1 GET /assets/images/projectile_blood.jpg
 HTTP  6/16/2026 10:36:40 PM 127.0.0.1 Returned 200 in 4 ms
 HTTP  6/16/2026 10:36:40 PM 127.0.0.1 GET /assets/images/clan_emblems.jpg
 HTTP  6/16/2026 10:36:40 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  6/16/2026 10:36:56 PM 127.0.0.1 GET /
 HTTP  6/16/2026 10:36:56 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  6/16/2026 10:36:56 PM 127.0.0.1 GET /css/style.css
 HTTP  6/16/2026 10:36:56 PM 127.0.0.1 Returned 200 in 3 ms
 HTTP  6/16/2026 10:36:56 PM 127.0.0.1 GET /js/core/util.js
 HTTP  6/16/2026 10:36:56 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  6/16/2026 10:36:56 PM 127.0.0.1 GET /js/core/theme.js
